alpha_beta,track,split,metric,value
"a=1,b=1",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Pearson,0.7665304718008457
"a=1,b=1",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Spearman,0.7147733798954646
"a=1,b=1",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,AUC,0.8871064034620366
"a=1,b=1",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,Accuracy,0.8437458954685974
"a=1,b=1",GSM5652243_Pancreas-Acinar-Z000000QX,TEST,MAE,0.1424330212968999
"a=1,b=1",GSM5652247_Pancreas-Delta-Z00000451,TEST,Pearson,0.7893022344387363
"a=1,b=1",GSM5652247_Pancreas-Delta-Z00000451,TEST,Spearman,0.6298264524632647
"a=1,b=1",GSM5652247_Pancreas-Delta-Z00000451,TEST,AUC,0.9036855943300901
"a=1,b=1",GSM5652247_Pancreas-Delta-Z00000451,TEST,Accuracy,0.9149208997277637
"a=1,b=1",GSM5652247_Pancreas-Delta-Z00000451,TEST,MAE,0.1156991835246051
"a=1,b=1",GSM5652250_Pancreas-Beta-Z00000452,TEST,Pearson,0.7893358893707588
"a=1,b=1",GSM5652250_Pancreas-Beta-Z00000452,TEST,Spearman,0.6126962787429356
"a=1,b=1",GSM5652250_Pancreas-Beta-Z00000452,TEST,AUC,0.9020648061226956
"a=1,b=1",GSM5652250_Pancreas-Beta-Z00000452,TEST,Accuracy,0.9207089348989709
"a=1,b=1",GSM5652250_Pancreas-Beta-Z00000452,TEST,MAE,0.1103230338678681
"a=1,b=1",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Pearson,0.7912053293036801
"a=1,b=1",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Spearman,0.6554234477731772
"a=1,b=1",GSM5652253_Pancreas-Alpha-Z00000453,TEST,AUC,0.9020394190559926
"a=1,b=1",GSM5652253_Pancreas-Alpha-Z00000453,TEST,Accuracy,0.9176861963358119
"a=1,b=1",GSM5652253_Pancreas-Alpha-Z00000453,TEST,MAE,0.1118663119873654
"a=1,b=1",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Pearson,0.8031543560524076
"a=1,b=1",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Spearman,0.6117786282457794
"a=1,b=1",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,AUC,0.9072742399296709
"a=1,b=1",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,Accuracy,0.9266594436444999
"a=1,b=1",GSM5652264_Thyroid-Epithelial-Z0000042S,TEST,MAE,0.1021303578479209
"a=1,b=1",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Pearson,0.7981478203357368
"a=1,b=1",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Spearman,0.6434571709294479
"a=1,b=1",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,AUC,0.9097921496561138
"a=1,b=1",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,Accuracy,0.9097005798252038
"a=1,b=1",GSM5652267_Fallopian-Epithelial-Z000000Q7,TEST,MAE,0.1116289662076538
"a=1,b=1",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Pearson,0.7414751820806573
"a=1,b=1",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Spearman,0.6089041061394602
"a=1,b=1",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,AUC,0.8850778304930055
"a=1,b=1",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,Accuracy,0.863599188216994
"a=1,b=1",GSM5652270_Ovary-Epithelial-Z000000QT,TEST,MAE,0.1497647123651712
"a=1,b=1",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Pearson,0.7823042626653125
"a=1,b=1",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Spearman,0.7366890869434756
"a=1,b=1",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,AUC,0.8768281102556055
"a=1,b=1",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,Accuracy,0.8181828586849924
"a=1,b=1",GSM5652274_Bone_marrow-Erythrocyte_progenitors-Z000000RF,TEST,MAE,0.1076304923574295
"a=1,b=1",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Pearson,0.807234992144843
"a=1,b=1",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Spearman,0.7096881338880748
"a=1,b=1",GSM5652277_Blood-T-CD3-Z000000TV,TEST,AUC,0.9033336269330953
"a=1,b=1",GSM5652277_Blood-T-CD3-Z000000TV,TEST,Accuracy,0.9187907000355757
"a=1,b=1",GSM5652277_Blood-T-CD3-Z000000TV,TEST,MAE,0.1005019668101235
"a=1,b=1",GSM5652299_Blood-NK-Z000000TM,TEST,Pearson,0.8104892425376927
"a=1,b=1",GSM5652299_Blood-NK-Z000000TM,TEST,Spearman,0.6263654892358325
"a=1,b=1",GSM5652299_Blood-NK-Z000000TM,TEST,AUC,0.9043891783159516
"a=1,b=1",GSM5652299_Blood-NK-Z000000TM,TEST,Accuracy,0.9379334182545073
"a=1,b=1",GSM5652299_Blood-NK-Z000000TM,TEST,MAE,0.0915795794215726
"a=1,b=1",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Pearson,0.8034193304901783
"a=1,b=1",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Spearman,0.5895062485944069
"a=1,b=1",GSM5652302_Blood-Monocytes-Z000000TP,TEST,AUC,0.9092364529792384
"a=1,b=1",GSM5652302_Blood-Monocytes-Z000000TP,TEST,Accuracy,0.9341886089867839
"a=1,b=1",GSM5652302_Blood-Monocytes-Z000000TP,TEST,MAE,0.1006693484080057
"a=1,b=1",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Pearson,0.8053174194031503
"a=1,b=1",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Spearman,0.6422798353182527
"a=1,b=1",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,AUC,0.908693060912422
"a=1,b=1",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,Accuracy,0.9327014091749962
"a=1,b=1",GSM5652313_Blood-Granulocytes-Z000000TZ,TEST,MAE,0.09768178488384822
"a=1,b=1",GSM5652317_Blood-B-Z000000UB,TEST,Pearson,0.7968096206918873
"a=1,b=1",GSM5652317_Blood-B-Z000000UB,TEST,Spearman,0.6599361783454751
"a=1,b=1",GSM5652317_Blood-B-Z000000UB,TEST,AUC,0.8992149030828387
"a=1,b=1",GSM5652317_Blood-B-Z000000UB,TEST,Accuracy,0.9241325498243222
"a=1,b=1",GSM5652317_Blood-B-Z000000UB,TEST,MAE,0.1035623349484955
"a=1,b=1",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Pearson,0.8022216913619917
"a=1,b=1",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Spearman,0.6940108598270971
"a=1,b=1",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,AUC,0.9065564254237058
"a=1,b=1",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,Accuracy,0.9056736809000961
"a=1,b=1",GSM5652321_Epidermal-Keratinocytes-Z00000424,TEST,MAE,0.1104524836374272
"a=1,b=1",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Pearson,0.7952866610540444
"a=1,b=1",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Spearman,0.7215093277993291
"a=1,b=1",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,AUC,0.9028816003071538
"a=1,b=1",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,Accuracy,0.8803683576241312
"a=1,b=1",GSM5652322_Tonsil-Palatine-Epithelial-Z000000QF,TEST,MAE,0.1244344613410753
"a=1,b=1",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Pearson,0.8061752957193039
"a=1,b=1",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Spearman,0.6819365231869374
"a=1,b=1",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,AUC,0.9110489836676903
"a=1,b=1",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,Accuracy,0.9086185742746224
"a=1,b=1",GSM5652335_Lung-Bronchus-Epithelial-Z000000QD,TEST,MAE,0.110512990919318
"a=1,b=1",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Pearson,0.8136947200338068
"a=1,b=1",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Spearman,0.6885307926518272
"a=1,b=1",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,AUC,0.91597590697481
"a=1,b=1",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,Accuracy,0.9121168989990813
"a=1,b=1",GSM5652338_Prostate-Epithelial-Z000000RV,TEST,MAE,0.1062965975142696
"a=1,b=1",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Pearson,0.7903665185366375
"a=1,b=1",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Spearman,0.6980860100904824
"a=1,b=1",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,AUC,0.9056022817653379
"a=1,b=1",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,Accuracy,0.8895209182296708
"a=1,b=1",GSM5652342_Bladder-Epithelial-Z000000QM,TEST,MAE,0.123671929702342
"a=1,b=1",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Pearson,0.809024542740344
"a=1,b=1",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Spearman,0.6455962772511783
"a=1,b=1",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,AUC,0.9149258164706946
"a=1,b=1",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,Accuracy,0.917304468064979
"a=1,b=1",GSM5652347_Breast-Luminal-Epithelial-Z000000V2,TEST,MAE,0.1050120959663889
"a=1,b=1",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Pearson,0.7963415901573409
"a=1,b=1",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Spearman,0.6054987994539177
"a=1,b=1",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,AUC,0.9107254316337431
"a=1,b=1",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,Accuracy,0.9200115995945788
"a=1,b=1",GSM5652350_Breast-Basal-Epithelial-Z000000V6,TEST,MAE,0.1077871807335994
"a=1,b=1",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Pearson,0.8171134890016374
"a=1,b=1",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Spearman,0.69820271701012
"a=1,b=1",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,AUC,0.9153064249588541
"a=1,b=1",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,Accuracy,0.9119043108444606
"a=1,b=1",GSM5652354_Lung-Alveolar-Epithelial-Z000000T1,TEST,MAE,0.1046217075424835
"a=1,b=1",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Pearson,0.7983047437766703
"a=1,b=1",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Spearman,0.6378731033121063
"a=1,b=1",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,AUC,0.9106366957917772
"a=1,b=1",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,Accuracy,0.9113009402429381
"a=1,b=1",GSM5652358_Gallbladder-Epithelial-Z00000432,TEST,MAE,0.1136468777063914
"a=1,b=1",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Pearson,0.7974615241901944
"a=1,b=1",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Spearman,0.7070561762274649
"a=1,b=1",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,AUC,0.9061046129250448
"a=1,b=1",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,Accuracy,0.894025292007134
"a=1,b=1",GSM5652359_Gastric-fundus-Epithelial-Z000000RX,TEST,MAE,0.1181209819179212
"a=1,b=1",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Pearson,0.790649039765167
"a=1,b=1",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Spearman,0.664058361529357
"a=1,b=1",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,AUC,0.9075389147512277
"a=1,b=1",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,Accuracy,0.9046708671581816
"a=1,b=1",GSM5652370_Colon-Right-Epithelial-Z000000V0,TEST,MAE,0.114976448213963
"a=1,b=1",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Pearson,0.7785031670466387
"a=1,b=1",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Spearman,0.6768420512164883
"a=1,b=1",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,AUC,0.9044236444189269
"a=1,b=1",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,Accuracy,0.8950799507499513
"a=1,b=1",GSM5652378_Small-int-Epithelial-Z0000042V,TEST,MAE,0.1204870792198192
"a=1,b=1",Adipocytes,CST,Pearson,0.3115729231864961
"a=1,b=1",Adipocytes,CST,Spearman,0.3331235076263222
"a=1,b=1",Adipocytes,CST,AUC,0.7526548672566372
"a=1,b=1",Adipocytes,CST,Accuracy,0.1640625
"a=1,b=1",Adipocytes,CST,MAE,0.4314560460334178
"a=1,b=1",Aorta-Endothel,CST,Pearson,0.4186416009479744
"a=1,b=1",Aorta-Endothel,CST,Spearman,0.4289833547972132
"a=1,b=1",Aorta-Endothel,CST,AUC,0.7281213777115416
"a=1,b=1",Aorta-Endothel,CST,Accuracy,0.4959839357429719
"a=1,b=1",Aorta-Endothel,CST,MAE,0.336894282128617
"a=1,b=1",Aorta-Smooth-Muscle,CST,Pearson,0.4223355493182675
"a=1,b=1",Aorta-Smooth-Muscle,CST,Spearman,0.4562260842845189
"a=1,b=1",Aorta-Smooth-Muscle,CST,AUC,0.7488348169297951
"a=1,b=1",Aorta-Smooth-Muscle,CST,Accuracy,0.3434163701067616
"a=1,b=1",Aorta-Smooth-Muscle,CST,MAE,0.2565096678590117
"a=1,b=1",Bladder-Epithelial,CST,Pearson,0.2617346583366782
"a=1,b=1",Bladder-Epithelial,CST,Spearman,0.3369866161451538
"a=1,b=1",Bladder-Epithelial,CST,AUC,0.6560517799352751
"a=1,b=1",Bladder-Epithelial,CST,Accuracy,0.1796407185628743
"a=1,b=1",Bladder-Epithelial,CST,MAE,0.5731906109506231
"a=1,b=1",Blood-B,CST,Pearson,0.1569824893961325
"a=1,b=1",Blood-B,CST,Spearman,0.2326498698467353
"a=1,b=1",Blood-B,CST,AUC,0.5232610192837466
"a=1,b=1",Blood-B,CST,Accuracy,0.05613577023498695
"a=1,b=1",Blood-B,CST,MAE,0.724429022671543
"a=1,b=1",Blood-Granulocytes,CST,Pearson,0.3631323483133253
"a=1,b=1",Blood-Granulocytes,CST,Spearman,0.3973374251043575
"a=1,b=1",Blood-Granulocytes,CST,AUC,0.7438766114180478
"a=1,b=1",Blood-Granulocytes,CST,Accuracy,0.171990171990172
"a=1,b=1",Blood-Granulocytes,CST,MAE,0.6033243874353368
"a=1,b=1",Blood-Monocytes,CST,Pearson,0.2944773275934441
"a=1,b=1",Blood-Monocytes,CST,Spearman,0.2958129651641708
"a=1,b=1",Blood-Monocytes,CST,AUC,0.7078769841269841
"a=1,b=1",Blood-Monocytes,CST,Accuracy,0.203971119133574
"a=1,b=1",Blood-Monocytes,CST,MAE,0.5881951356824447
"a=1,b=1",Blood-NK,CST,Pearson,0.2679268600705391
"a=1,b=1",Blood-NK,CST,Spearman,0.3686028592348166
"a=1,b=1",Blood-NK,CST,AUC,0.7282212885154061
"a=1,b=1",Blood-NK,CST,Accuracy,0.1288265306122449
"a=1,b=1",Blood-NK,CST,MAE,0.6563125184299995
"a=1,b=1",Blood-T-CD3,CST,Pearson,0.1381005478893587
"a=1,b=1",Blood-T-CD3,CST,Spearman,0.08521517469211487
"a=1,b=1",Blood-T-CD3,CST,AUC,0.6248376623376624
"a=1,b=1",Blood-T-CD3,CST,Accuracy,0.05263157894736842
"a=1,b=1",Blood-T-CD3,CST,MAE,0.7030798264539225
"a=1,b=1",Bone-Osteoblasts,CST,Pearson,0.3277863820977271
"a=1,b=1",Bone-Osteoblasts,CST,Spearman,0.4025732897193499
"a=1,b=1",Bone-Osteoblasts,CST,AUC,0.637695049771321
"a=1,b=1",Bone-Osteoblasts,CST,Accuracy,0.184
"a=1,b=1",Bone-Osteoblasts,CST,MAE,0.5176297046194474
"a=1,b=1",Bone_marrow-Erythrocyte_progenitors,CST,Pearson,0.3313222323196076
"a=1,b=1",Bone_marrow-Erythrocyte_progenitors,CST,Spearman,0.3787578196129396
"a=1,b=1",Bone_marrow-Erythrocyte_progenitors,CST,AUC,0.7030204643841007
"a=1,b=1",Bone_marrow-Erythrocyte_progenitors,CST,Accuracy,0.1753086419753087
"a=1,b=1",Bone_marrow-Erythrocyte_progenitors,CST,MAE,0.546016668105199
"a=1,b=1",Breast-Basal-Epithelial,CST,Pearson,0.3529657276188321
"a=1,b=1",Breast-Basal-Epithelial,CST,Spearman,0.3602592082087011
"a=1,b=1",Breast-Basal-Epithelial,CST,AUC,0.8085233587362071
"a=1,b=1",Breast-Basal-Epithelial,CST,Accuracy,0.2286773794808405
"a=1,b=1",Breast-Basal-Epithelial,CST,MAE,0.528781567869434
"a=1,b=1",Breast-Luminal-Epithelial,CST,Pearson,0.4618241201460725
"a=1,b=1",Breast-Luminal-Epithelial,CST,Spearman,0.4842470424423455
"a=1,b=1",Breast-Luminal-Epithelial,CST,AUC,0.7823737984808765
"a=1,b=1",Breast-Luminal-Epithelial,CST,Accuracy,0.2610759493670886
"a=1,b=1",Breast-Luminal-Epithelial,CST,MAE,0.4840593740662348
"a=1,b=1",Colon-Fibroblasts,CST,Pearson,0.3753921859206802
"a=1,b=1",Colon-Fibroblasts,CST,Spearman,0.3285134951312684
"a=1,b=1",Colon-Fibroblasts,CST,AUC,0.7083806818181818
"a=1,b=1",Colon-Fibroblasts,CST,Accuracy,0.2611940298507462
"a=1,b=1",Colon-Fibroblasts,CST,MAE,0.2942479486340907
"a=1,b=1",Colon-Right-Epithelial,CST,Pearson,0.3182054752329255
"a=1,b=1",Colon-Right-Epithelial,CST,Spearman,0.3121154367285979
"a=1,b=1",Colon-Right-Epithelial,CST,AUC,0.7794863418580051
"a=1,b=1",Colon-Right-Epithelial,CST,Accuracy,0.5109235352532274
"a=1,b=1",Colon-Right-Epithelial,CST,MAE,0.4226912688787623
"a=1,b=1",Cortex-Neuron,CST,Pearson,0.5003502990034251
"a=1,b=1",Cortex-Neuron,CST,Spearman,0.5165527562154395
"a=1,b=1",Cortex-Neuron,CST,AUC,0.7719913845624072
"a=1,b=1",Cortex-Neuron,CST,Accuracy,0.4833546734955186
"a=1,b=1",Cortex-Neuron,CST,MAE,0.3131219038832814
"a=1,b=1",Dermal-Fibroblasts,CST,Pearson,0.4036752561156371
"a=1,b=1",Dermal-Fibroblasts,CST,Spearman,0.4280094250383668
"a=1,b=1",Dermal-Fibroblasts,CST,AUC,0.8494885766179141
"a=1,b=1",Dermal-Fibroblasts,CST,Accuracy,0.1585714285714286
"a=1,b=1",Dermal-Fibroblasts,CST,MAE,0.4962880384602717
"a=1,b=1",Epidermal-Keratinocytes,CST,Pearson,0.2729288376156652
"a=1,b=1",Epidermal-Keratinocytes,CST,Spearman,0.2660434334559164
"a=1,b=1",Epidermal-Keratinocytes,CST,AUC,0.7455389492753624
"a=1,b=1",Epidermal-Keratinocytes,CST,Accuracy,0.1662049861495845
"a=1,b=1",Epidermal-Keratinocytes,CST,MAE,0.5219053479680311
"a=1,b=1",Fallopian-Epithelial,CST,Pearson,0.2945606884673014
"a=1,b=1",Fallopian-Epithelial,CST,Spearman,0.3543315904110567
"a=1,b=1",Fallopian-Epithelial,CST,AUC,0.7219120644922165
"a=1,b=1",Fallopian-Epithelial,CST,Accuracy,0.2656
"a=1,b=1",Fallopian-Epithelial,CST,MAE,0.5526943463742733
"a=1,b=1",Gallbladder-Epithelial,CST,Pearson,0.2006103033350925
"a=1,b=1",Gallbladder-Epithelial,CST,Spearman,0.2161283471855378
"a=1,b=1",Gallbladder-Epithelial,CST,AUC,0.6876413899194643
"a=1,b=1",Gallbladder-Epithelial,CST,Accuracy,0.1867145421903052
"a=1,b=1",Gallbladder-Epithelial,CST,MAE,0.6361884133860175
"a=1,b=1",Gastric-fundus-Epithelial,CST,Pearson,0.3325977498394457
"a=1,b=1",Gastric-fundus-Epithelial,CST,Spearman,0.3438840445495122
"a=1,b=1",Gastric-fundus-Epithelial,CST,AUC,0.7111422172452407
"a=1,b=1",Gastric-fundus-Epithelial,CST,Accuracy,0.3403547671840355
"a=1,b=1",Gastric-fundus-Epithelial,CST,MAE,0.4561459994482541
"a=1,b=1",Heart-Cardiomyocyte,CST,Pearson,0.200956405407332
"a=1,b=1",Heart-Cardiomyocyte,CST,Spearman,0.1670068702962324
"a=1,b=1",Heart-Cardiomyocyte,CST,AUC,0.6337189791775799
"a=1,b=1",Heart-Cardiomyocyte,CST,Accuracy,0.1957671957671958
"a=1,b=1",Heart-Cardiomyocyte,CST,MAE,0.5552760259341941
"a=1,b=1",Heart-Fibroblasts,CST,Pearson,0.2347700959135125
"a=1,b=1",Heart-Fibroblasts,CST,Spearman,0.2194970842741376
"a=1,b=1",Heart-Fibroblasts,CST,AUC,0.6689861787518038
"a=1,b=1",Heart-Fibroblasts,CST,Accuracy,0.2873183619550859
"a=1,b=1",Heart-Fibroblasts,CST,MAE,0.4080424591618414
"a=1,b=1",Kidney-Tubular-Endothel,CST,Pearson,0.5905259239030987
"a=1,b=1",Kidney-Tubular-Endothel,CST,Spearman,0.4565258423788423
"a=1,b=1",Kidney-Tubular-Endothel,CST,AUC,0.952100646352724
"a=1,b=1",Kidney-Tubular-Endothel,CST,Accuracy,0.9917582417582418
"a=1,b=1",Kidney-Tubular-Endothel,CST,MAE,0.06059303396678233
"a=1,b=1",Liver-Hepatocytes,CST,Pearson,0.3131054970080248
"a=1,b=1",Liver-Hepatocytes,CST,Spearman,0.3741174716112173
"a=1,b=1",Liver-Hepatocytes,CST,AUC,0.7210398766248072
"a=1,b=1",Liver-Hepatocytes,CST,Accuracy,0.2086693548387097
"a=1,b=1",Liver-Hepatocytes,CST,MAE,0.596887028665327
"a=1,b=1",Lung-Alveolar-Epithelial,CST,Pearson,0.4056336969149901
"a=1,b=1",Lung-Alveolar-Epithelial,CST,Spearman,0.4685347201553307
"a=1,b=1",Lung-Alveolar-Epithelial,CST,AUC,0.8144145288290576
"a=1,b=1",Lung-Alveolar-Epithelial,CST,Accuracy,0.2815315315315315
"a=1,b=1",Lung-Alveolar-Epithelial,CST,MAE,0.4706554829238078
"a=1,b=1",Lung-Bronchus-Epithelial,CST,Pearson,0.1709279557849179
"a=1,b=1",Lung-Bronchus-Epithelial,CST,Spearman,0.1371987658478676
"a=1,b=1",Lung-Bronchus-Epithelial,CST,AUC,0.6460842935288641
"a=1,b=1",Lung-Bronchus-Epithelial,CST,Accuracy,0.2129783693843594
"a=1,b=1",Lung-Bronchus-Epithelial,CST,MAE,0.5135296805608341
"a=1,b=1",Oligodendrocytes,CST,Pearson,0.3290869719320969
"a=1,b=1",Oligodendrocytes,CST,Spearman,0.3627989346079686
"a=1,b=1",Oligodendrocytes,CST,AUC,0.7124637058847585
"a=1,b=1",Oligodendrocytes,CST,Accuracy,0.3010335917312661
"a=1,b=1",Oligodendrocytes,CST,MAE,0.477871973717282
"a=1,b=1",Ovary-Epithelial,CST,Pearson,0.4650689196844165
"a=1,b=1",Ovary-Epithelial,CST,Spearman,0.522580349882769
"a=1,b=1",Ovary-Epithelial,CST,AUC,0.8153788114685382
"a=1,b=1",Ovary-Epithelial,CST,Accuracy,0.3893871449925261
"a=1,b=1",Ovary-Epithelial,CST,MAE,0.4342101362376559
"a=1,b=1",Pancreas-Acinar,CST,Pearson,0.3028487786834174
"a=1,b=1",Pancreas-Acinar,CST,Spearman,0.4049512846274663
"a=1,b=1",Pancreas-Acinar,CST,AUC,0.7740636327023761
"a=1,b=1",Pancreas-Acinar,CST,Accuracy,0.03156996587030717
"a=1,b=1",Pancreas-Acinar,CST,MAE,0.7426601442247757
"a=1,b=1",Pancreas-Alpha,CST,Pearson,0.3581203116085458
"a=1,b=1",Pancreas-Alpha,CST,Spearman,0.435248647603883
"a=1,b=1",Pancreas-Alpha,CST,AUC,0.7975907198096371
"a=1,b=1",Pancreas-Alpha,CST,Accuracy,0.3031358885017422
"a=1,b=1",Pancreas-Alpha,CST,MAE,0.5417704413748811
"a=1,b=1",Pancreas-Beta,CST,Pearson,0.3631315971617217
"a=1,b=1",Pancreas-Beta,CST,Spearman,0.3548416045734546
"a=1,b=1",Pancreas-Beta,CST,AUC,0.8033292808379313
"a=1,b=1",Pancreas-Beta,CST,Accuracy,0.4022058823529412
"a=1,b=1",Pancreas-Beta,CST,MAE,0.4805668660028674
"a=1,b=1",Pancreas-Delta,CST,Pearson,0.4084781190236632
"a=1,b=1",Pancreas-Delta,CST,Spearman,0.4450213817648306
"a=1,b=1",Pancreas-Delta,CST,AUC,0.8326957937751559
"a=1,b=1",Pancreas-Delta,CST,Accuracy,0.3407643312101911
"a=1,b=1",Pancreas-Delta,CST,MAE,0.4835441324082767
"a=1,b=1",Pancreas-Duct,CST,Pearson,0.2883520197175658
"a=1,b=1",Pancreas-Duct,CST,Spearman,0.4220753623329078
"a=1,b=1",Pancreas-Duct,CST,AUC,0.779432893847194
"a=1,b=1",Pancreas-Duct,CST,Accuracy,0.09863013698630137
"a=1,b=1",Pancreas-Duct,CST,MAE,0.6899848349086226
"a=1,b=1",Prostate-Epithelial,CST,Pearson,0.3533476194492363
"a=1,b=1",Prostate-Epithelial,CST,Spearman,0.3288163001391713
"a=1,b=1",Prostate-Epithelial,CST,AUC,0.74933598937583
"a=1,b=1",Prostate-Epithelial,CST,Accuracy,0.2140287769784173
"a=1,b=1",Prostate-Epithelial,CST,MAE,0.4713614229581875
"a=1,b=1",Skeletal-Muscle,CST,Pearson,0.08313377605486871
"a=1,b=1",Skeletal-Muscle,CST,Spearman,0.1484036550477542
"a=1,b=1",Skeletal-Muscle,CST,AUC,0.5165828173374613
"a=1,b=1",Skeletal-Muscle,CST,Accuracy,0.06559766763848396
"a=1,b=1",Skeletal-Muscle,CST,MAE,0.4263336660432746
"a=1,b=1",Small-int-Epithelial,CST,Pearson,0.3010291498602023
"a=1,b=1",Small-int-Epithelial,CST,Spearman,0.3259253617368464
"a=1,b=1",Small-int-Epithelial,CST,AUC,0.6876005747126437
"a=1,b=1",Small-int-Epithelial,CST,Accuracy,0.4626334519572954
"a=1,b=1",Small-int-Epithelial,CST,MAE,0.4315156338656871
"a=1,b=1",Thyroid-Epithelial,CST,Pearson,0.2229597651461543
"a=1,b=1",Thyroid-Epithelial,CST,Spearman,0.213878145007884
"a=1,b=1",Thyroid-Epithelial,CST,AUC,0.7170366933181039
"a=1,b=1",Thyroid-Epithelial,CST,Accuracy,0.1515151515151515
"a=1,b=1",Thyroid-Epithelial,CST,MAE,0.6370958500782719
"a=1,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,Pearson,0.8154868616090454
"a=1,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,Spearman,0.6926242949625602
"a=1,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,AUC,0.9123787778162967
"a=1,b=8",GSM5652176_Adipocytes-Z000000T7,VALID,Accuracy,0.900672979947793
